case_id,A,C,D,F,Fa,Fd,regime_comb,S
4783,5.9,2.1,3.8,5.0,1.3,3.8,FaCADFFd,0.0
4784,3.0,8.5,0.9,7.6,1.7,0.4,FaCADFFd,0.0
4785,0.0,4.2,7.9,3.6,5.1,1.1,FaCDFFd,0.0
4786,5.7,3.4,1.0,8.8,3.0,0.0,FaCADF,0.0
4787,4.6,2.4,2.2,7.5,2.9000000000000004,2.3000000000000003,FaCADFFd,0.0
4788,2.7,5.8,3.6,6.3,1.3,0.2,FaCADFFd,0.0
4789,5.5,7.0,0.5,9.7,0.5,0.7,FaCADFFd,0.0
4790,0.4,1.9,3.2,9.9,0.3,2.2,FaCADFFd,0.0
4791,2.3,3.3,2.1,6.2,2.2,1.8,FaCADFFd,0.0
4792,3.1,1.6,1.7,12.4,2.9000000000000004,0.2,FaCADFFd,0.0
4793,1.2000000000000002,4.9,0.8,14.6,0.2,0.2,FaCADFFd,0.0
4794,0.0,5.2,0.0,0.0,6.1000000000000005,0.0,FaCS,11.5
4795,1.9,3.8,2.8000000000000003,12.9,0.0,2.5,CADFFd,0.0
4796,0.0,2.5,0.0,11.5,7.7,0.2,FaCFFd,0.0
4797,4.0,0.0,6.9,12.2,0.4,0.0,FaADFS,0.4
4798,2.7,0.0,2.6,8.4,5.4,2.5,FaADFSFd,2.3
4799,5.7,3.2,4.6,3.8,3.7,0.9,FaCADFFd,0.0
4800,0.7,6.7,6.2,5.1,4.1000000000000005,1.1,FaCADFFd,0.0
4801,3.1,4.0,2.7,7.5,2.5999999999999996,2.0,FaCADFFd,0.0
4802,2.7,0.7,0.5,9.5,7.5,0.0,FaCADFS,2.0
4803,2.6,6.6,0.30000000000000004,6.4,0.0,0.0,CADF,0.0
4804,0.9,8.3,0.9,10.7,0.5,0.6000000000000001,FaCADFFd,0.0
4805,0.2,7.7,0.6000000000000001,11.4,0.0,0.0,CADF,0.0
4806,0.0,4.7,0.4,15.2,1.5,0.1,FaCDFFd,0.0
4807,1.2,7.3999999999999995,4.0,8.1,2.3000000000000003,0.9,FaCADFFd,0.0
4808,1.2,4.3,2.0,11.0,0.0,3.4,CADFFd,0.0
4809,4.7,3.4000000000000004,3.6999999999999997,4.3,5.8,0.0,FaCADF,0.0
4810,0.2,8.7,0.4,11.2,1.0,0.4,FaCADFFd,0.0
4811,5.8,4.5,0.3,7.9,1.4,0.0,FaCADF,0.0
4812,2.2,29.700000000000003,2.8000000000000003,7.4,5.7,0.0,FaCADFS,0.2
4813,7.2,3.7,0.1,4.9,2.1,1.9,FaCADFFd,0.0
4814,0.0,2.3,4.9,3.0,4.5,1.2000000000000002,FaCDFFd,0.0
4815,1.0,7.1000000000000005,0.4,8.3,0.4,0.7,FaCADFFd,0.0
4816,1.5,3.5,4.5,4.5,1.9000000000000001,0.0,FaCADF,0.0
4817,3.5,15.1,0.8,17.7,8.1,0.9,FaCADFFd,0.0
4818,0.3,1.4000000000000001,1.8000000000000003,8.4,5.7,0.30000000000000004,FaCADFFd,0.0
4819,0.1,9.8,1.3,7.8,0.7000000000000001,2.2,FaCADFFd,0.0
4820,0.0,4.4,6.0,8.8,1.3,1.4,FaCDFFd,0.0
4821,0.4,10.2,0.4,11.6,0.5,0.8,FaCADFFd,0.0
4822,0.0,7.800000000000001,1.2,11.700000000000001,0.2,1.0,FaCDFFd,0.0
4823,0.1,8.3,1.3,7.4,0.5,0.30000000000000004,FaCADFFd,0.0
4824,2.9,0.0,4.8,5.9,6.8,3.0,FaADFSFd,0.5
4825,0.2,2.2,2.1,12.1,0.2,5.1,FaCADFFd,0.0
4826,3.1,8.8,0.0,8.5,0.0,3.5,CAFFd,0.0
4827,2.9,4.5,1.4,6.4,2.7,0.0,FaCADF,0.0
4828,0.0,1.4000000000000001,0.0,0.0,7.2,0.1,FaCSFd,13.2
4829,0.4,5.3,0.5,9.5,3.2,1.0,FaCADFFd,0.0
4830,0.6,3.6,8.8,24.0,7.8,1.4,FaCADFSFd,1.9
4831,3.6,2.6,3.0,7.7,2.5,2.5,FaCADFFd,0.0
4832,2.2,6.9,0.9,11.2,0.0,0.7,CADFFd,0.0
4833,0.6,5.1,2.9,10.3,2.8,0.2,FaCADFFd,0.0
4834,1.8,7.1,2.4,6.0,1.2,1.4,FaCADFFd,0.0
4835,3.9,7.1,6.3,1.7000000000000002,4.7,0.2,FaCADFFd,0.0
4836,5.2,4.6,0.0,3.8000000000000003,1.5,0.8,FaCAFFd,0.0
4837,0.7,9.6,1.3,8.4,1.3,0.6000000000000001,FaCADFFd,0.0
4838,1.5,5.4,4.2,6.5,3.7,0.6000000000000001,FaCADFFd,0.0
4839,0.1,0.0,2.0,2.1,0.0,6.7,ADFSFd,11.0
4840,6.8,8.2,0.8,6.7,1.0,0.4,FaCADFFd,0.0
4841,0.4,0.0,1.8,12.8,0.0,6.9,ADFFd,0.0
4842,0.6000000000000001,1.3,5.5,5.4,6.9,0.2,FaCADFSFd,4.0
4843,0.3,1.7,3.6,11.0,5.3,0.0,FaCADF,0.0
4844,1.6,3.0,1.7000000000000002,8.8,6.8,0.0,FaCADF,0.0
4845,6.0,5.7,0.5,7.6,2.8,0.2,FaCADFFd,0.0
4846,2.2,9.7,7.1000000000000005,17.9,5.0,0.2,FaCADFFd,0.0
4847,0.5,3.9,2.6,6.5,0.0,1.3,CADFFd,0.0
4848,0.3,0.6,1.8,8.8,0.0,4.4,CADFFd,0.0
4849,0.4,2.7,0.0,1.0,9.7,0.5,FaCAFSFd,9.6
4850,1.4000000000000001,7.7,1.1,10.4,0.6,0.7,FaCADFFd,0.0
4851,0.2,4.9,0.5,11.7,0.0,4.6,CADFFd,0.0
4852,0.30000000000000004,2.5,5.3,8.4,7.4,0.0,FaCADF,0.0
4853,1.2000000000000002,2.7,0.1,1.3,6.1000000000000005,0.0,FaCADFS,30.6
4854,0.0,8.8,0.0,0.0,8.5,0.4,FaCSFd,28.4
4855,1.6,3.9,5.0,6.8,2.6,2.0,FaCADFFd,0.0
4856,3.8,1.6,0.1,4.2,5.6000000000000005,0.2,FaCADFSFd,6.4
4857,1.0,0.8,10.6,3.0,6.5,0.0,FaCADF,0.0
4858,3.0,4.8,0.0,4.5,3.2,0.4,FaCAFFd,0.0
4859,4.3,0.0,9.4,0.2,0.0,0.0,ADFS,8.0
4860,2.3000000000000003,1.9000000000000001,2.4,9.2,3.0,1.1,FaCADFFd,0.0
4861,0.5,6.2,1.9,5.0,2.1,0.2,FaCADFFd,0.0
4862,0.4,5.6,0.8,9.1,0.0,0.0,CADF,0.0
4863,0.4,5.3,0.30000000000000004,11.3,0.0,0.6000000000000001,CADFFd,0.0
4864,0.0,2.8,3.0,7.8,7.7,0.6,FaCDFFd,0.0
4865,0.3,10.5,0.4,8.2,0.30000000000000004,0.2,FaCADFFd,0.0
4866,0.8,7.2,0.0,0.5,5.3,0.8,FaCAFSFd,6.3
4867,2.9,1.0,4.9,1.2,5.6,2.3,FaCADFFd,0.0
4868,1.2000000000000002,1.3,4.9,3.9,4.4,2.1999999999999997,FaCADFFd,0.0
4869,2.0,2.7,4.4,5.8,7.0,0.0,FaCADF,0.0
4870,1.2000000000000002,10.9,0.0,0.0,5.7,0.7,FaCASFd,3.4
4871,0.2,4.9,0.8,9.5,0.1,0.4,FaCADFFd,0.0
4872,4.0,3.5000000000000004,6.2,4.1,6.1000000000000005,0.0,FaCADF,0.0
4873,1.2,8.9,0.5,10.2,0.8999999999999999,0.2,FaCADFFd,0.0
4874,0.6000000000000001,7.8,1.1,11.4,0.0,1.0,CADFFd,0.0
4875,5.1,0.0,7.6,9.3,0.9,0.0,FaADF,0.0
4876,2.4,4.5,3.3,6.1,0.2,5.4,FaCADFFd,0.0
4877,0.0,4.2,0.0,0.0,7.6000000000000005,0.1,FaCSFd,10.0
4878,4.0,0.6000000000000001,6.6,3.3,7.0,0.0,FaCADFS,0.4
4879,0.5,6.1,0.8999999999999999,12.4,0.0,4.0,CADFFd,0.0
4880,2.5,5.5,0.2,7.0,1.6,1.1,FaCADFFd,0.0
4881,3.3,4.7,0.2,6.2,0.6000000000000001,0.9,FaCADFFd,0.0
4882,0.6,0.1,1.9,10.5,0.0,4.8,CADFFd,0.0
4883,4.4,0.0,7.7,11.8,0.0,0.0,ADF,0.0
4884,2.3,1.8,5.1,5.7,3.5,1.5,FaCADFFd,0.0
4885,0.4,2.8,0.4,12.0,2.1,0.2,FaCADFFd,0.0
4886,9.4,4.5,0.2,5.699999999999999,2.1,0.0,FaCADF,0.0
4887,0.8,6.2,0.6000000000000001,7.3,0.8,0.2,FaCADFFd,0.0
4888,0.8,1.4,1.4,10.8,6.0,0.2,FaCADFSFd,3.3
4889,1.0,4.4,0.7000000000000001,10.4,1.2,0.2,FaCADFFd,0.0
4890,3.1,7.0,2.5,6.4,1.5,1.4,FaCADFFd,0.0
4891,0.0,0.0,3.6,0.8,0.0,7.0,DFSFd,10.5
4892,1.7,8.7,0.4,11.9,0.8,0.4,FaCADFFd,0.0
4893,4.8,6.8,0.2,7.2,0.5,0.4,FaCADFFd,0.0
4894,0.7,2.2,2.2,8.4,0.0,2.4,CADFFd,0.0
4895,2.8,2.3,5.8,0.5,5.9,0.6000000000000001,FaCADFFd,0.0
4896,1.0,7.5,0.5,8.7,0.0,0.2,CADFFd,0.0
4897,2.4,0.5,4.7,1.6,4.4,0.0,FaCADFS,9.2
4898,3.1999999999999997,0.5,0.5,6.4,5.1,4.2,FaCADFFd,0.0
4899,6.6,3.5,0.2,7.4,4.0,0.2,FaCADFFd,0.0
4900,0.6,5.7,0.6000000000000001,7.8,3.0,0.2,FaCADFFd,0.0
4901,1.0,3.5,4.8,5.3,1.3,0.0,FaCADF,0.0
4902,1.6,0.4,3.0,10.9,8.0,0.0,FaCADF,0.0
4903,6.1,9.0,0.0,7.5,0.7000000000000001,0.6000000000000001,FaCAFFd,0.0
4904,0.2,5.2,0.4,12.399999999999999,0.0,1.7000000000000002,CADFFd,0.0
4905,4.5,1.7999999999999998,1.6,10.3,5.7,0.0,FaCADF,0.0
4906,5.2,5.5,3.1,2.1,5.8,0.2,FaCADFFd,0.0
4907,1.0,6.9,3.1,9.700000000000001,1.0,0.2,FaCADFFd,0.0
4908,0.0,4.1,5.7,10.1,1.0,2.0,FaCDFFd,0.0
4909,1.3,1.8,1.9000000000000001,10.5,6.4,0.0,FaCADF,0.0
4910,0.0,0.7,2.7,4.8,5.5,2.2,FaCDFFd,0.0
4911,0.7000000000000001,6.2,0.6000000000000001,11.1,0.0,3.3,CADFFd,0.0
4912,7.2,0.0,5.5,5.2,0.0,0.0,ADF,0.0
4913,5.1,3.7,0.4,9.5,1.0,2.2,FaCADFFd,0.0
4914,5.8,4.0,3.6,6.8,2.5999999999999996,1.1,FaCADFFd,0.0
4915,4.8,8.9,0.5,6.8,0.2,0.7,FaCADFFd,0.0
4916,3.5,7.2,0.2,11.9,0.5,0.6000000000000001,FaCADFFd,0.0
4917,0.5,4.1,0.7,4.8,7.9,0.0,FaCADFS,3.9
4918,1.1,0.1,0.30000000000000004,11.1,3.3,0.0,FaCADF,0.0
4919,1.2,7.300000000000001,0.6000000000000001,9.6,2.2,1.0,FaCADFFd,0.0
4920,2.5,6.2,1.7,5.8,0.8,0.9,FaCADFFd,0.0
4921,0.0,1.5999999999999999,7.6,2.4,0.0,4.3,CDFFd,0.0
4922,0.5,2.5,3.8000000000000003,3.2,7.8,0.0,FaCADFS,6.1000000000000005
4923,2.5,7.2,0.0,5.0,0.6,0.6000000000000001,FaCAFFd,0.0
4924,0.8,5.7,1.9000000000000001,9.3,0.2,0.0,FaCADF,0.0
4925,1.4000000000000001,4.3,2.7,9.9,2.3,2.3,FaCADFFd,0.0
4926,0.0,0.0,0.0,16.7,7.2,0.0,FaF,0.0
4927,0.4,5.300000000000001,5.8,1.9,6.2,2.3,FaCADFFd,0.0
4928,2.0,2.6,0.9,12.4,1.4,2.6,FaCADFFd,0.0
4929,1.4,4.7,4.2,10.8,0.5,0.3,FaCADFFd,0.0
4930,0.0,3.8,2.0,8.3,0.0,1.8,CDFFd,0.0
4931,0.30000000000000004,2.7,0.6000000000000001,13.0,0.0,3.3,CADFFd,0.0
4932,0.0,3.5,0.0,7.9,7.3,0.0,FaCFS,0.2
4933,0.0,4.8,7.3,1.0,8.5,0.3,FaCDFFd,0.0
4934,9.6,7.4,0.2,5.4,0.9,0.4,FaCADFFd,0.0
4935,0.1,3.5,2.2,2.3,0.0,5.1,CADFSFd,8.700000000000001
4936,1.0,3.3,0.0,0.7,9.1,0.2,FaCAFSFd,9.6
4937,0.0,3.8,1.9,13.2,0.0,3.0,CDFFd,0.0
4938,2.5,5.3999999999999995,3.7,6.2,5.3,0.8,FaCADFFd,0.0
4939,6.8,4.9,0.4,3.6,0.0,0.2,CADFFd,0.0
4940,2.4,0.0,0.7000000000000001,10.9,7.9,0.0,FaADF,0.0
4941,0.1,7.6,0.5,10.3,0.1,1.3,FaCADFFd,0.0
4942,6.0,0.0,6.0,6.4,0.0,0.0,ADFS,5.5
4943,2.0,7.0,0.9,8.9,0.7,0.4,FaCADFFd,0.0
4944,5.5,3.3,1.1,8.2,3.2,0.6000000000000001,FaCADFFd,0.0
4945,0.0,1.1,3.5,2.6,2.2,6.5,FaCDFFd,0.0
4946,1.6,4.8,3.7,3.8,1.0,1.0,FaCADFFd,0.0
4947,0.8,4.4,0.4,11.1,0.30000000000000004,2.9000000000000004,FaCADFFd,0.0
4948,1.3,3.9,2.6,10.6,2.6,2.9,FaCADFFd,0.0
4949,7.9,0.0,6.2,7.8,0.0,0.0,ADF,0.0
4950,1.3,8.5,0.8,7.4,1.2,0.7000000000000001,FaCADFFd,0.0
4951,0.9,5.1,0.8,9.8,0.6000000000000001,0.7000000000000001,FaCADFFd,0.0
4952,3.7,0.7,0.0,1.8,4.9,0.1,FaCAFSFd,10.7
4953,0.9,4.6,0.9,15.8,0.4,0.2,FaCADFFd,0.0
4954,2.6,1.9000000000000001,5.3,7.1000000000000005,6.800000000000001,0.2,FaCADFFd,0.0
4955,2.0,5.3,1.5,10.3,0.8999999999999999,3.9000000000000004,FaCADFFd,0.0
4956,0.2,2.9000000000000004,2.9,9.8,0.0,6.1,CADFFd,0.0
4957,0.4,1.5,0.0,0.1,8.1,0.0,FaCAFS,13.8
4958,0.2,8.5,0.2,12.2,0.6000000000000001,0.2,FaCADFFd,0.0
4959,3.1,3.0,3.5,5.8,8.5,0.0,FaCADF,0.0
4960,0.3,3.5,2.9,4.5,2.5999999999999996,2.1,FaCADFFd,0.0
4961,5.4,3.6,1.1,4.7,2.1,1.0,FaCADFFd,0.0
4962,0.0,1.0,0.0,0.1,8.6,0.0,FaCFS,8.2
4963,5.0,3.8,2.1,6.9,3.5,1.3,FaCADFSFd,1.3
4964,4.7,8.100000000000001,0.5,7.5,0.5,0.6000000000000001,FaCADFFd,0.0
4965,3.6,4.5,0.6000000000000001,7.4,0.0,1.8,CADFFd,0.0
4966,0.0,9.4,0.0,0.0,8.9,0.4,FaCSFd,5.2
4967,3.7,0.9,0.6000000000000001,6.7,8.7,0.0,FaCADFS,3.3
4968,0.9,7.1,0.0,9.5,0.0,0.4,CAFFd,0.0
4969,0.0,6.8,5.2,6.2,0.8,2.9,FaCDFFd,0.0
4970,2.1,4.8,2.4,8.0,2.4,0.2,FaCADFFd,0.0
4971,0.0,3.6,2.1,7.6,2.6,0.0,FaCDF,0.0
4972,1.1,2.0999999999999996,3.9,5.0,5.6,0.2,FaCADFFd,0.0
4973,0.5,9.7,0.30000000000000004,7.5,0.8,1.1,FaCADFFd,0.0
4974,0.0,3.4000000000000004,0.0,0.0,5.0,0.0,FaCS,37.7
4975,2.6,3.4,0.2,7.8999999999999995,7.3,0.2,FaCADFSFd,2.3
4976,6.0,5.8,0.5,8.2,0.8,0.6000000000000001,FaCADFFd,0.0
4977,1.3,5.9,1.0,7.4,0.3,0.0,FaCADF,0.0
4978,0.4,0.8999999999999999,10.1,15.0,3.3000000000000003,0.0,FaCADFS,50.800000000000004
4979,0.9,5.8,3.2,13.4,0.2,0.4,FaCADFFd,0.0
4980,3.5,6.1,0.0,6.3,3.9,2.0999999999999996,FaCAFFd,0.0
4981,3.2,2.4,2.4,7.7,4.3,1.9,FaCADFFd,0.0
4982,1.3,6.699999999999999,2.2,8.1,3.2,0.4,FaCADFFd,0.0
4983,1.1,6.7,2.8,10.9,1.1,1.2,FaCADFFd,0.0
4984,0.0,6.4,0.0,10.9,0.1,4.5,FaCFFd,0.0
4985,4.6000000000000005,0.0,0.0,0.0,0.4,0.0,FaAS,17.900000000000002
4986,3.0999999999999996,2.5,3.6,6.3,3.0,1.4,FaCADFFd,0.0
4987,0.0,1.5,9.6,2.1,3.7,0.0,FaCDFS,1.0
4988,0.9,7.5,5.5,4.9,4.5,0.6,FaCADFFd,0.0
4989,6.1,7.0,2.8000000000000003,3.8,1.2,1.0,FaCADFFd,0.0
4990,3.6,0.0,4.3,39.4,0.0,0.0,ADFS,0.7
4991,6.0,4.2,0.4,9.7,2.9,0.7,FaCADFFd,0.0
4992,2.4000000000000004,7.300000000000001,1.5,5.8999999999999995,0.4,0.4,FaCADFFd,0.0
4993,0.0,1.0,3.4000000000000004,7.1,0.0,4.4,CDFFd,0.0
4994,5.6,0.0,1.0,10.4,4.9,0.0,FaADF,0.0
4995,0.8,8.3,0.8,13.0,0.8,0.2,FaCADFFd,0.0
4996,0.6,4.0,2.8,7.2,1.3,0.0,FaCADF,0.0
4997,3.8,0.8,2.4,9.3,2.9,0.0,FaCADFS,0.7
4998,3.2,0.0,2.0,5.1,0.0,4.7,ADFSFd,4.9
4999,1.6,7.9,0.4,9.3,0.3,0.4,FaCADFFd,0.0
5000,1.8,0.8,9.5,4.0,3.5999999999999996,3.7,FaCADFSFd,2.7
5001,2.0,5.1,0.2,12.9,1.5,0.2,FaCADFFd,0.0
5002,1.1,6.2,0.9,7.3,0.2,0.2,FaCADFFd,0.0
5003,0.0,0.7,0.0,0.0,5.1000000000000005,0.0,FaCS,11.0
5004,1.9,1.3,7.4,4.6,5.6,2.1,FaCADFFd,0.0
5005,9.0,3.3,2.5,3.8000000000000003,0.0,1.3,CADFFd,0.0
5006,1.7,0.0,0.30000000000000004,7.7,7.2,0.1,FaADFSFd,31.0
5007,0.0,7.9,0.2,12.1,0.8,0.9,FaCDFFd,0.0
5008,0.5,12.8,0.7000000000000001,7.300000000000001,0.1,0.5,FaCADFFd,0.0
5009,0.2,4.4,0.2,14.1,0.5,0.5,FaCADFFd,0.0
5010,1.8,0.0,0.1,4.1,8.9,0.0,FaADFS,5.0
5011,1.8,5.9,0.2,7.3,0.2,0.5,FaCADFFd,0.0
5012,1.7,0.0,5.1,3.4,0.0,4.9,ADFSFd,0.8
5013,7.0,1.4,2.8,4.7,0.2,2.7,FaCADFSFd,1.1
5014,0.0,4.1,0.0,0.0,9.0,1.0,FaCSFd,9.8
5015,0.4,3.4000000000000004,1.6,12.9,0.0,1.6,CADFFd,0.0
5016,2.2,0.2,0.4,12.8,8.1,0.0,FaCADFS,0.2
5017,1.0,4.4,0.4,9.9,0.0,0.2,CADFFd,0.0
5018,0.0,6.9,0.2,10.6,1.0,3.1999999999999997,FaCDFFd,0.0
5019,4.5,6.9,2.6,3.6,2.3,2.0,FaCADFFd,0.0
5020,0.0,5.8,0.0,2.4,0.2,11.0,FaCFSFd,20.6
5021,1.7,6.0,0.4,15.2,0.2,0.4,FaCADFFd,0.0
5022,2.4,8.0,6.1,2.1,5.3,0.0,FaCADF,0.0
5023,0.5,5.1,0.6000000000000001,9.200000000000001,0.30000000000000004,0.2,FaCADFFd,0.0
5024,0.9,4.9,0.0,0.0,7.0,0.30000000000000004,FaCASFd,8.799999999999999
5025,3.9,4.3,3.7,6.0,1.8,2.2,FaCADFFd,0.0
5026,3.5999999999999996,8.1,0.2,8.2,0.9,0.9,FaCADFFd,0.0
5027,3.5,0.2,0.7000000000000001,12.3,6.1,0.0,FaCADF,0.0
5028,2.3,4.4,0.9,7.5,0.0,0.8,CADFFd,0.0
5029,0.7,4.3,0.6,8.9,0.1,1.3,FaCADFFd,0.0
5030,3.1,2.1999999999999997,0.0,2.6,5.9,0.0,FaCAFS,9.1
5031,0.1,9.5,3.8,9.0,0.2,1.3,FaCADFFd,0.0
5032,0.0,0.6000000000000001,1.8,1.1,0.0,8.9,CDFSFd,10.5
5033,4.2,2.0,0.6,12.8,2.3,0.0,FaCADF,0.0
5034,0.4,6.9,0.30000000000000004,13.9,0.0,0.4,CADFFd,0.0
5035,0.8,1.5,2.1,12.9,0.0,4.6,CADFFd,0.0
5036,7.3,7.8,0.2,6.3,0.4,0.0,FaCADF,0.0
5037,0.2,0.5,5.7,3.5,0.0,5.1000000000000005,CADFSFd,6.9
5038,4.8,3.5,0.30000000000000004,9.0,6.3,0.0,FaCADF,0.0
5039,5.7,6.2,1.2,6.2,4.1,0.5,FaCADFFd,0.0
5040,0.0,3.2,1.7,8.6,0.1,2.3,FaCDFFd,0.0
5041,0.8,7.0,5.6,1.9,2.5,1.8,FaCADFSFd,0.3
5042,2.4,7.7,3.0,5.199999999999999,3.2,0.4,FaCADFFd,0.0
5043,2.2,7.7,0.7000000000000001,9.2,0.8999999999999999,1.2,FaCADFFd,0.0
5044,2.5,10.8,0.4,7.2,0.4,0.6000000000000001,FaCADFFd,0.0
5045,1.0,1.1,5.9,11.5,0.0,4.4,CADFFd,0.0
5046,0.8,6.0,0.0,0.0,3.6,0.1,FaCASFd,11.4
5047,0.5,1.2000000000000002,1.9000000000000001,10.9,0.0,3.6,CADFSFd,5.8
5048,0.9,6.5,2.8,9.7,0.0,0.0,CADF,0.0
5049,7.0,7.7,3.1,10.0,0.1,0.2,FaCADFFd,0.0
5050,1.5,1.1,5.0,1.3,7.9,0.0,FaCADFS,5.1000000000000005
5051,0.5,10.0,0.6000000000000001,10.4,1.9,0.5,FaCADFFd,0.0
5052,4.6,0.6000000000000001,1.4,8.2,7.1000000000000005,0.0,FaCADF,0.0
5053,2.8,0.4,0.2,7.3,5.2,0.0,FaCADF,0.0
5054,0.0,4.7,0.0,0.0,9.0,0.1,FaCSFd,34.2
5055,0.30000000000000004,0.0,4.2,11.8,0.0,7.6000000000000005,ADFFd,0.0
5056,3.8,6.1,3.8,7.3,5.4,3.0999999999999996,FaCADFSFd,0.5
5057,1.8,0.1,0.1,1.1,7.5,0.0,FaCADFS,11.3
5058,0.5,1.9,3.3,10.4,2.8,5.0,FaCADFFd,0.0
5059,1.8,6.9,0.4,3.8,4.8,0.2,FaCADFFd,0.0
5060,0.7,3.3000000000000003,3.3,6.800000000000001,0.0,1.8,CADFFd,0.0
5061,1.6,0.30000000000000004,0.6000000000000001,4.3,4.6000000000000005,0.0,FaCADFS,33.7
5062,0.1,0.9,3.3,0.6000000000000001,0.0,7.5,CADFSFd,11.5
5063,6.7,7.8,0.4,8.2,0.6000000000000001,0.2,FaCADFFd,0.0
5064,1.1,1.6,3.2,5.0,6.2,4.8,FaCADFFd,0.0
5065,8.1,4.8,1.7,5.6,3.1,0.6000000000000001,FaCADFFd,0.0
5066,0.5,8.1,1.2,9.3,0.0,0.8,CADFFd,0.0
5067,0.0,0.0,5.0,7.5,0.0,5.4,DFFd,0.0
5068,1.1,0.30000000000000004,0.0,1.0,9.0,0.0,FaCAFS,10.5
5069,1.0,4.6,0.6,12.4,0.2,1.1,FaCADFFd,0.0
5070,3.3,8.2,0.2,10.3,0.8,1.1,FaCADFFd,0.0
5071,4.6,4.0,2.7,8.8,1.8,0.0,FaCADF,0.0
5072,2.0,0.0,0.6000000000000001,13.9,5.4,0.0,FaADF,0.0
5073,2.0,4.9,0.4,7.1,1.5,0.0,FaCADF,0.0
5074,0.0,0.5,5.2,4.1,0.0,5.5,CDFSFd,2.6
5075,2.0,3.8,1.6,9.9,1.2,1.4,FaCADFFd,0.0
5076,0.30000000000000004,2.6,7.8,7.5,2.5,1.2000000000000002,FaCADFFd,0.0
5077,0.1,3.9000000000000004,4.3,7.2,4.0,2.4,FaCADFFd,0.0
5078,0.4,3.9,0.4,12.2,0.6000000000000001,0.4,FaCADFFd,0.0
5079,4.8,1.7,0.3,9.700000000000001,3.4,0.0,FaCADF,0.0
5080,1.5,5.3,0.30000000000000004,11.9,0.2,0.7,FaCADFFd,0.0
5081,0.0,0.30000000000000004,0.0,0.0,7.6000000000000005,0.1,FaCSFd,13.9
5082,2.5,4.2,2.0999999999999996,11.1,4.0,0.0,FaCADF,0.0
5083,3.2,1.4,1.6,4.1,7.6,0.0,FaCADF,0.0
5084,0.4,7.3,1.0,11.8,2.8,0.6000000000000001,FaCADFFd,0.0
5085,2.1,4.6,3.1999999999999997,5.2,2.8,0.0,FaCADF,0.0
5086,0.0,1.4,0.0,0.0,8.7,0.3,FaCSFd,5.699999999999999
5087,1.1,5.800000000000001,0.9,7.7,0.2,0.2,FaCADFFd,0.0
5088,0.0,0.0,1.0,4.7,0.0,7.6000000000000005,DFSFd,8.600000000000001
5089,3.4,1.3,0.7,9.7,5.8,0.2,FaCADFSFd,0.8
5090,1.9,3.3,2.6999999999999997,7.2,7.4,0.4,FaCADFFd,0.0
5091,0.0,0.4,1.4,1.4,0.0,7.7,CDFSFd,12.0
5092,0.0,5.4,7.2,5.9,2.5,2.9,FaCDFFd,0.0
5093,3.7,2.4000000000000004,2.3,4.800000000000001,4.4,0.3,FaCADFFd,0.0
5094,2.3,5.0,0.9,7.4,4.300000000000001,0.0,FaCADF,0.0
5095,0.0,0.9,0.9,1.5,0.0,4.8,CDFSFd,13.799999999999999
5096,0.2,6.0,0.0,0.3,9.6,0.2,FaCAFSFd,5.6
5097,0.8,9.0,0.7,10.6,0.6000000000000001,0.2,FaCADFFd,0.0
5098,2.6,5.6,6.3,0.6,0.8,0.0,FaCADF,0.0
5099,1.6,1.3,0.8,9.0,7.8,1.0,FaCADFSFd,2.4
5100,2.7,5.5,1.5,11.1,0.0,1.1,CADFFd,0.0
5101,1.5,4.7,0.2,7.3,1.4,0.8,FaCADFFd,0.0
5102,0.0,0.4,2.0,1.6,0.0,6.9,CDFSFd,13.0
5103,5.0,5.3,0.4,6.1,6.3,0.4,FaCADFSFd,0.4
5104,1.0,9.0,0.6000000000000001,11.1,0.0,0.2,CADFFd,0.0
5105,0.7000000000000001,10.7,0.9,10.6,0.0,1.0,CADFFd,0.0
5106,0.1,0.1,5.5,9.8,0.0,3.1,CADFSFd,3.3
5107,0.8,2.1,0.2,1.5,9.3,0.0,FaCADFS,8.0
5108,0.0,8.9,0.0,0.0,8.1,0.4,FaCSFd,6.5
5109,0.7000000000000001,6.8,0.0,14.2,0.2,0.0,FaCAF,0.0
5110,1.5999999999999999,3.5999999999999996,0.7,4.8,7.5,0.2,FaCADFSFd,3.5
5111,3.4,6.0,1.5999999999999999,7.5,3.2,0.2,FaCADFFd,0.0
5112,0.8999999999999999,5.1000000000000005,0.7000000000000001,10.9,6.1,0.2,FaCADFFd,0.0
5113,0.0,4.2,4.4,2.6,0.0,1.2,CDFSFd,9.5
5114,7.0,5.2,3.4000000000000004,5.7,1.9,0.7,FaCADFFd,0.0
5115,0.0,4.1,3.1,0.0,7.7,0.30000000000000004,FaCDSFd,6.7
5116,1.0,4.5,3.1,10.8,2.1,0.4,FaCADFFd,0.0
5117,0.0,2.7,2.4,9.0,0.30000000000000004,2.5,FaCDFFd,0.0
5118,0.9,5.3,0.2,12.7,0.6,0.2,FaCADFFd,0.0
5119,0.4,6.8,0.2,12.8,2.1,1.6,FaCADFFd,0.0
5120,0.2,8.3,1.6,11.2,0.6000000000000001,0.0,FaCADF,0.0
5121,3.5,0.0,7.7,10.7,0.8,0.0,FaADFS,0.1
