case_id,A,C,D,F,Fa,regime_comb,Fd,S
13611,4.7,72.9,19.6,56.6,6.3,FaCADFS,0.0,8.4
13612,2.9,7.8999999999999995,0.1,9.3,0.0,CADFFd,1.7000000000000002,0.0
13613,1.8,3.0,2.2,9.7,3.6,FaCADFFd,3.6,0.0
13614,0.0,3.1,4.0,9.9,2.0,FaCDFFd,2.9,0.0
13615,5.0,0.0,2.8,16.1,0.0,ADF,0.0,0.0
13616,3.4,0.0,2.9,15.6,0.0,ADF,0.0,0.0
13617,2.0,0.0,0.7,19.2,0.0,ADF,0.0,0.0
13618,4.3,0.0,3.9,14.700000000000001,0.0,ADF,0.0,0.0
13619,0.3,2.2,4.0,9.9,3.2,FaCADFFd,2.3,0.0
13620,0.7000000000000001,3.8,5.0,11.6,0.3,FaCADFFd,1.4000000000000001,0.0
13621,0.0,5.9,5.2,20.3,3.0,FaCDFFd,1.6,0.0
13622,3.2,5.4,0.7,5.7,0.7,FaCADFFd,0.2,0.0
13623,2.2,21.4,6.7,14.8,2.3,FaCADFFd,0.6,0.0
13624,2.4,1.3,0.1,20.0,0.0,CADF,0.0,0.0
13625,0.0,0.4,4.9,10.4,0.0,CDFFd,6.2,0.0
13626,0.0,3.4,0.0,11.5,6.8,FaCFS,0.0,0.2
13627,1.3,0.0,0.1,20.5,0.0,ADF,0.0,0.0
13628,2.1,4.6,0.6000000000000001,40.7,0.0,CADF,0.0,0.0
13629,3.2,3.5,7.5,1.8,7.2,FaCADFS,0.0,0.7
13630,1.0,0.0,1.3,15.6,0.0,ADF,0.0,0.0
13631,2.2,2.0,6.9,30.8,3.2,FaCADFS,0.0,1.0
13632,2.1,0.5,0.0,20.2,0.0,CAF,0.0,0.0
13633,0.7,8.1,0.0,10.5,0.2,FaCAFFd,4.4,0.0
13634,2.1,0.0,1.7,14.3,0.0,ADFFd,3.8,0.0
13635,0.0,6.7,8.9,3.2,0.0,CDFSFd,2.6,0.5
13636,0.0,15.5,0.0,18.6,7.9,FaCFSFd,0.5,5.5
13637,0.6,0.0,0.0,23.3,0.0,AF,0.0,0.0
13638,0.0,0.0,0.0,21.9,0.0,F,0.0,0.0
13639,3.3000000000000003,0.0,2.5,17.3,0.8,FaADF,0.0,0.0
13640,0.0,1.7,3.6,9.7,0.0,CDFSFd,6.3,0.6
13641,5.1,0.4,1.0,9.7,5.7,FaCADF,0.0,0.0
13642,0.3,14.0,0.4,20.0,6.7,FaCADFSFd,0.7,1.9
13643,2.9,9.0,2.7,5.6,3.2,FaCADFFd,0.5,0.0
13644,0.0,5.4,6.1000000000000005,5.2,4.2,FaCDFFd,1.0,0.0
13645,0.4,6.2,6.6000000000000005,6.8,0.0,CADFSFd,3.3,0.6
13646,4.3,2.7,3.1,6.1,7.2,FaCADFS,0.0,0.5
13647,0.2,0.0,0.30000000000000004,21.4,0.0,ADF,0.0,0.0
13648,1.0,0.0,0.6000000000000001,22.3,0.0,ADF,0.0,0.0
13649,1.1,0.0,0.0,20.8,0.0,AF,0.0,0.0
13650,4.5,1.5999999999999999,3.4000000000000004,9.5,4.9,FaCADF,0.0,0.0
13651,0.0,5.0,1.9,14.700000000000001,0.3,FaCDF,0.0,0.0
13652,0.0,7.3,6.7,6.4,2.7,FaCDFS,0.0,0.8
13653,2.9,0.8999999999999999,0.0,17.9,0.2,FaCAF,0.0,0.0
13654,8.0,11.3,0.5,14.4,0.30000000000000004,FaCADFFd,7.5,0.0
13655,5.4,0.0,3.3,8.9,0.0,ADFFd,3.1999999999999997,0.0
13656,3.3,0.0,1.9,16.7,0.0,ADF,0.0,0.0
13657,3.6,2.1,3.0999999999999996,5.0,4.0,FaCADFFd,4.1000000000000005,0.0
13658,0.0,0.0,0.0,22.9,0.0,F,0.0,0.0
13659,1.8,0.0,0.7,17.7,1.7,FaADF,0.0,0.0
13660,0.8999999999999999,8.9,6.1,21.5,5.8,FaCADFSFd,3.7,1.1
13661,2.7,0.0,0.0,15.2,0.0,AF,0.0,0.0
13662,7.2,0.0,0.8999999999999999,7.8,0.0,ADF,0.0,0.0
13663,0.0,8.299999999999999,1.0,9.8,0.0,CDFFd,2.8,0.0
13664,0.5,4.6,0.0,57.6,7.4,FaCAFSFd,1.7,2.5
13665,3.1,8.6,2.0999999999999996,0.6,8.3,FaCADFSFd,0.7,2.7
13666,0.0,0.0,4.4,15.6,0.0,DFFd,1.9,0.0
13667,0.0,4.7,0.0,9.2,7.8999999999999995,FaCFFd,0.1,0.0
13668,2.4000000000000004,0.0,3.7,19.9,0.0,ADF,0.0,0.0
13669,3.2,3.4,1.4,10.3,0.0,CADFFd,3.6,0.0
13670,6.2,6.3,0.0,7.6,0.0,CAFFd,3.8000000000000003,0.0
13671,5.0,9.7,1.5,3.7,3.4,FaCADFS,0.0,0.6
13672,1.2000000000000002,0.9,4.4,9.9,0.0,CADFFd,5.5,0.0
13673,7.3,0.0,0.9,11.4,2.3,FaADF,0.0,0.0
13674,2.2,0.0,0.3,21.4,0.0,ADF,0.0,0.0
13675,0.6000000000000001,2.3,0.3,18.7,0.0,CADF,0.0,0.0
13676,0.0,6.0,10.5,4.7,0.6,FaCDFSFd,1.2,0.8999999999999999
13677,6.5,1.0,0.0,13.6,0.8,FaCAF,0.0,0.0
13678,5.5,0.0,3.3000000000000003,17.3,0.0,ADF,0.0,0.0
13679,2.7,0.0,2.0,15.1,3.0,FaADF,0.0,0.0
13680,3.0,7.8,2.0,3.9,0.0,CADFFd,1.2,0.0
13681,3.3,0.0,3.2,15.4,0.0,ADF,0.0,0.0
13682,4.3,2.5,2.6,10.1,0.0,CADFFd,4.4,0.0
13683,4.1,0.0,3.0,14.8,0.0,ADF,0.0,0.0
13684,0.0,4.0,5.2,5.8,1.2,FaCDFSFd,5.5,0.2
13685,5.3,0.0,1.5,16.0,0.0,ADF,0.0,0.0
13686,2.0,0.0,1.2000000000000002,18.7,0.0,ADF,0.0,0.0
13687,1.9,0.0,0.8,19.4,0.0,ADFFd,1.8,0.0
13688,0.0,7.7,8.2,2.5,1.8,FaCDFS,0.0,1.7000000000000002
13689,3.0,1.3,5.7,5.3,4.1,FaCADFFd,2.5,0.0
13690,4.4,4.6,2.5,13.0,4.8,FaCADFSFd,0.5,0.3
13691,0.1,6.800000000000001,4.9,11.200000000000001,0.0,CADFFd,0.9,0.0
13692,4.3,1.1,5.8,8.2,2.5,FaCADF,0.0,0.0
13693,0.6000000000000001,1.2,1.5,26.7,0.0,CADF,0.0,0.0
13694,5.9,9.1,0.0,6.4,0.0,CAFFd,2.5,0.0
13695,3.6,0.0,4.0,13.6,0.7,FaADF,0.0,0.0
13696,7.0,0.0,1.8,11.700000000000001,1.4,FaADF,0.0,0.0
13697,5.0,0.0,4.5,12.0,0.4,FaADF,0.0,0.0
13698,5.8999999999999995,3.8000000000000003,5.2,24.5,7.6,FaCADFFd,1.1,0.0
13699,3.5,1.8,6.5,11.0,0.0,CADF,0.0,0.0
13700,0.0,9.9,5.800000000000001,4.5,0.2,FaCDFS,0.0,1.5
13701,1.1,1.6,0.0,31.900000000000002,7.5,FaCAFS,0.0,5.9
13702,0.8,14.3,0.5,15.9,0.0,CADFFd,0.5,0.0
13703,4.5,8.5,0.0,7.0,0.3,FaCAFFd,2.5,0.0
13704,0.0,1.0,0.6,10.700000000000001,0.0,CDFFd,3.5999999999999996,0.0
13705,0.5,1.1,4.4,8.0,0.0,CADFFd,3.9,0.0
13706,0.0,31.2,0.0,28.0,10.6,FaCFSFd,2.3000000000000003,0.2
13707,2.8,0.0,1.7000000000000002,17.4,0.0,ADF,0.0,0.0
13708,2.7,2.8000000000000003,1.5,16.9,0.0,CADF,0.0,0.0
13709,2.5,0.9,5.6,12.9,0.0,CADF,0.0,0.0
13710,4.1,0.7,2.1,12.1,0.8999999999999999,FaCADF,0.0,0.0
13711,1.2,0.0,3.6999999999999997,11.0,0.0,ADF,0.0,0.0
13712,0.5,68.9,13.9,26.5,4.9,FaCADFS,0.0,7.6
13713,3.7,0.0,1.5999999999999999,18.6,0.0,ADF,0.0,0.0
13714,2.9,2.2,1.3,12.3,3.2,FaCADF,0.0,0.0
13715,0.0,0.9,0.8,12.4,0.0,CDFSFd,7.4,2.4
13716,1.2999999999999998,0.4,0.6000000000000001,19.6,0.0,CADF,0.0,0.0
13717,2.3,0.0,0.7,18.9,0.0,ADF,0.0,0.0
13718,2.3000000000000003,0.0,0.7000000000000001,20.9,0.0,ADF,0.0,0.0
13719,3.9,0.3,7.3,9.4,1.0,FaCADF,0.0,0.0
13720,1.6,9.3,8.8,22.0,7.0,FaCADFSFd,0.5,0.9
13721,0.5,5.3,3.9,9.9,1.2,FaCADF,0.0,0.0
13722,1.6,4.8,0.1,13.3,0.3,FaCADFFd,3.8,0.0
13723,4.1,0.0,5.6000000000000005,12.2,0.0,ADF,0.0,0.0
13724,0.0,8.1,5.8,4.6,1.7,FaCDFFd,1.7,0.0
13725,0.0,8.8,9.5,2.5,0.0,CDFFd,3.0999999999999996,0.0
13726,10.1,0.0,2.9,8.4,0.5,FaADF,0.0,0.0
13727,0.7000000000000001,0.0,0.0,22.1,0.0,AF,0.0,0.0
13728,0.8,0.0,0.5,20.6,0.0,ADF,0.0,0.0
13729,2.9,0.0,5.3,15.7,0.0,ADF,0.0,0.0
13730,3.7,1.3,4.5,22.0,0.6,FaCADF,0.0,0.0
13731,4.3,0.0,2.6999999999999997,14.9,0.0,ADF,0.0,0.0
13732,0.0,53.3,7.4,33.4,0.0,CDFSFd,2.3,4.3
13733,0.1,5.6,0.0,11.4,6.5,FaCAFFd,0.30000000000000004,0.0
13734,2.2,0.8,2.5,16.0,0.0,CADFFd,0.4,0.0
13735,1.1,0.0,4.8999999999999995,15.9,0.0,ADF,0.0,0.0
13736,3.9,7.9,4.8,5.9,0.0,CADFFd,1.2,0.0
13737,0.0,0.0,4.4,19.5,0.0,DF,0.0,0.0
13738,0.0,3.1,0.0,11.0,6.1000000000000005,FaCFSFd,1.6,0.1
13739,1.9,0.0,0.0,46.1,0.0,AF,0.0,0.0
13740,0.0,0.0,0.0,21.900000000000002,0.0,F,0.0,0.0
13741,2.2,0.0,3.8000000000000003,17.9,0.0,ADF,0.0,0.0
13742,3.8,0.0,4.7,13.4,0.0,ADF,0.0,0.0
13743,1.2999999999999998,43.1,13.8,50.9,9.5,FaCADFSFd,1.6,4.2
13744,0.7,0.0,5.2,16.0,0.0,ADF,0.0,0.0
13745,2.6,2.9,4.2,13.200000000000001,0.0,CADFFd,1.0,0.0
13746,0.1,0.0,0.0,23.8,0.0,AF,0.0,0.0
13747,0.0,0.0,0.1,20.8,0.0,DF,0.0,0.0
13748,0.0,10.0,5.8,6.8,0.0,CDFSFd,0.2,1.1
13749,0.0,3.9,0.0,10.5,6.8,FaCFS,0.0,0.7
13750,1.2000000000000002,0.0,2.0,19.7,0.0,ADF,0.0,0.0
13751,0.0,0.0,6.5,13.6,0.0,DFFd,1.8,0.0
13752,0.0,1.4,0.0,17.099999999999998,5.1,FaCFS,0.0,0.30000000000000004
13753,0.8999999999999999,28.6,10.4,26.400000000000002,5.3,FaCADFSFd,1.2,3.4
13754,3.8,5.6,3.9,5.7,0.0,CADFFd,2.9000000000000004,0.0
13755,3.9,8.1,4.8,6.4,0.0,CADFFd,0.7,0.0
13756,0.0,2.4,3.6,8.5,0.0,CDFFd,1.4,0.0
13757,0.0,7.6,8.3,23.1,8.0,FaCDFS,0.0,1.1
13758,4.7,0.0,4.5,12.7,0.0,ADF,0.0,0.0
13759,0.8,0.0,0.0,23.1,0.0,AF,0.0,0.0
13760,0.0,0.0,1.5,19.2,0.0,DFFd,1.2,0.0
13761,0.0,3.1999999999999997,5.0,4.9,6.5,FaCDFS,0.0,2.3
13762,5.699999999999999,0.0,0.0,9.1,0.0,AF,0.0,0.0
13763,0.0,12.0,11.8,44.7,6.0,FaCDFSFd,1.3,1.6
13764,3.1,6.3,2.8,6.2,0.0,CADFFd,3.5,0.0
13765,5.0,6.3,4.1,4.3,0.0,CADFFd,2.2,0.0
13766,1.5,0.0,0.0,16.5,0.0,AF,0.0,0.0
13767,4.2,10.5,2.1,4.2,0.0,CADFFd,0.9,0.0
13768,1.1,9.8,2.1,8.5,0.0,CADFFd,2.4,0.0
13769,0.6000000000000001,4.5,7.7,4.7,2.3,FaCADFFd,2.1,0.0
13770,2.0,9.0,1.3,11.1,0.2,FaCADFFd,0.3,0.0
13771,0.6,3.6,3.9,7.2,3.7,FaCADFFd,2.9,0.0
13772,4.8,0.0,2.3,14.8,0.0,ADF,0.0,0.0
13773,0.0,0.2,5.7,10.7,0.0,CDFFd,5.3,0.0
13774,10.9,0.0,4.0,7.0,0.0,ADF,0.0,0.0
13775,4.6,1.3,1.9,14.1,0.0,CADF,0.0,0.0
13776,0.1,6.7,0.6,16.5,0.0,CADF,0.0,0.0
13777,0.3,8.2,5.9,5.9,0.2,FaCADFFd,1.4,0.0
13778,0.0,2.6,0.0,12.8,8.0,FaCFFd,0.5,0.0
13779,0.0,0.0,0.0,15.9,0.0,F,0.0,0.0
13780,4.2,0.0,3.0999999999999996,14.6,0.0,ADF,0.0,0.0
13781,0.2,40.800000000000004,4.1000000000000005,37.2,3.1,FaCADFSFd,5.2,7.8999999999999995
13782,0.0,0.4,0.0,13.5,4.6,FaCFS,0.0,4.300000000000001
13783,1.1,10.2,1.3,8.8,0.30000000000000004,FaCADFFd,0.2,0.0
13784,1.6,9.9,5.1,4.8,0.0,CADFFd,0.5,0.0
13785,1.7000000000000002,0.0,2.9,9.6,0.0,ADFFd,3.7,0.0
13786,1.4,2.4,6.3,8.0,0.0,CADFFd,3.8,0.0
13787,9.2,0.0,1.5999999999999999,12.0,0.0,ADF,0.0,0.0
13788,7.8,1.0,4.2,8.9,0.0,CADF,0.0,0.0
13789,0.9,0.0,0.7,22.3,0.0,ADF,0.0,0.0
13790,4.5,0.0,2.9,14.5,0.0,ADF,0.0,0.0
13791,0.0,0.2,4.5,11.4,0.0,CDFSFd,5.2,0.6
13792,1.0,0.6,0.4,12.7,7.0,FaCADFS,0.0,1.1
13793,0.2,0.0,0.0,17.7,0.0,AF,0.0,0.0
13794,0.0,9.7,0.1,8.8,1.3,FaCDF,0.0,0.0
13795,0.0,6.2,0.5,13.6,1.6,FaCDFFd,1.0,0.0
13796,0.5,0.0,0.8,20.6,0.0,ADF,0.0,0.0
13797,2.5,6.0,2.2,4.2,0.3,FaCADFFd,0.7,0.0
13798,2.3,11.5,0.0,7.7,0.0,CAFFd,0.4,0.0
13799,2.8,9.1,1.3,7.0,0.3,FaCADFFd,2.4,0.0
13800,1.5,3.5,6.9,7.6,0.0,CADFFd,2.4,0.0
13801,0.0,1.9,0.0,16.1,5.4,FaCFS,0.0,0.5
13802,3.2,0.0,1.3,17.4,0.0,ADF,0.0,0.0
13803,2.0,1.1,1.4000000000000001,8.4,9.0,FaCADF,0.0,0.0
13804,1.3,0.0,0.7,19.9,0.0,ADF,0.0,0.0
13805,0.30000000000000004,8.5,0.5,11.3,1.3,FaCADF,0.0,0.0
13806,1.2,0.9,8.8,7.2,4.0,FaCADFFd,1.7999999999999998,0.0
13807,6.9,0.0,2.2,12.8,0.0,ADF,0.0,0.0
13808,2.6,8.2,2.3000000000000003,10.6,0.2,FaCADF,0.0,0.0
13809,0.1,5.2,0.2,10.9,0.0,CADFFd,4.8,0.0
13810,0.0,1.3,0.0,36.9,6.5,FaCFS,0.0,3.4
13811,2.7,0.0,1.2,18.0,0.0,ADF,0.0,0.0
13812,2.5,7.0,2.0,8.2,0.0,CADFFd,2.2,0.0
13813,4.3,6.9,0.7,7.1,0.2,FaCADFFd,2.7,0.0
13814,1.0,5.3,6.8,6.8,1.2,FaCADFFd,0.8,0.0
13815,8.700000000000001,0.0,0.0,9.2,0.0,AF,0.0,0.0
13816,0.0,7.4,0.5,9.9,0.1,FaCDF,0.0,0.0
13817,0.1,9.7,0.8,13.2,0.1,FaCADF,0.0,0.0
13818,0.0,8.1,0.3,13.5,0.0,CDF,0.0,0.0
13819,5.1,6.9,3.4,17.6,7.1000000000000005,FaCADF,0.0,0.0
13820,1.6,18.0,0.30000000000000004,26.6,0.9,FaCADFFd,0.7,0.0
13821,0.0,9.0,0.8,11.8,0.0,CDFFd,0.30000000000000004,0.0
13822,5.3,0.0,8.1,8.5,0.0,ADF,0.0,0.0
13823,2.3,4.1,3.2,9.1,3.5,FaCADFFd,1.7000000000000002,0.0
13824,0.8,0.8999999999999999,3.7,8.4,0.0,CADFFd,6.1000000000000005,0.0
13825,0.0,0.8999999999999999,6.2,6.9,0.0,CDFSFd,5.7,0.2
13826,3.9000000000000004,0.0,0.7,41.5,0.0,ADF,0.0,0.0
13827,1.3,0.0,0.0,21.6,0.0,AF,0.0,0.0
13828,3.4,0.0,0.4,18.1,0.0,ADF,0.0,0.0
13829,1.4,0.0,0.4,16.1,0.0,ADF,0.0,0.0
13830,11.8,14.3,11.5,22.9,0.4,FaCADFFd,7.6,0.0
13831,0.0,0.0,3.6,17.3,0.0,DF,0.0,0.0
13832,0.3,0.7,0.0,13.6,7.3,FaCAF,0.0,0.0
13833,0.1,2.1,10.5,4.0,5.0,FaCADFFd,2.2,0.0
13834,2.9000000000000004,0.0,0.2,18.8,0.0,ADF,0.0,0.0
13835,1.4,0.0,4.0,16.5,0.0,ADF,0.0,0.0
13836,0.5,5.2,6.0,9.1,0.1,FaCADFS,0.0,1.9
13837,5.1,1.1,1.4,9.4,4.9,FaCADF,0.0,0.0
13838,8.9,3.2,3.8,29.0,1.1,FaCADF,0.0,0.0
13839,0.6,0.0,4.5,18.0,0.0,ADFFd,0.3,0.0
13840,4.6,6.0,0.1,7.6000000000000005,0.0,CADFFd,3.6,0.0
13841,3.0,0.4,2.9,17.2,0.3,FaCADF,0.0,0.0
13842,0.0,0.8,7.1,9.5,0.0,CDFSFd,5.5,1.0
13843,0.0,1.0,0.0,11.5,7.2,FaCFS,0.0,2.2
13844,1.3,0.0,0.0,19.4,1.2000000000000002,FaAF,0.0,0.0
13845,1.5,2.1,0.0,18.8,0.5,FaCAF,0.0,0.0
13846,1.0,0.4,0.3,19.5,0.7,FaCADF,0.0,0.0
13847,0.4,0.9,4.2,18.4,0.0,CADF,0.0,0.0
13848,3.0,1.6,4.9,9.799999999999999,2.2,FaCADFS,0.0,0.4
13849,12.1,0.0,4.8999999999999995,6.9,0.0,ADF,0.0,0.0
13850,6.5,0.0,3.6,7.8,0.0,ADF,0.0,0.0
13851,0.2,0.0,1.4,20.3,0.0,ADF,0.0,0.0
13852,0.0,0.8,0.0,8.4,0.0,CFSFd,10.7,2.0
13853,1.5,17.2,0.5,19.8,7.5,FaCADFSFd,1.0,0.6
13854,8.7,2.5,14.5,35.5,0.0,CADFFd,1.1,0.0
13855,0.0,3.6,7.7,7.2,0.0,CDFSFd,4.7,0.7
13856,4.7,0.0,0.3,16.2,0.7,FaADF,0.0,0.0
13857,2.5000000000000004,0.3,0.0,19.2,0.8,FaCAF,0.0,0.0
13858,1.9,0.0,0.0,20.0,0.0,AF,0.0,0.0
13859,1.5,0.0,3.3,19.1,0.0,ADF,0.0,0.0
13860,3.2,0.9,7.4,4.0,5.0,FaCADFFd,1.4,0.0
13861,6.8,0.0,3.6,9.1,0.4,FaADF,0.0,0.0
13862,0.8,0.4,3.5,38.0,8.6,FaCADFSFd,1.7,1.3
13863,5.3,0.0,0.0,16.6,0.0,AF,0.0,0.0
13864,6.0,6.5,6.0,18.7,0.0,CADFFd,4.9,0.0
13865,2.7,2.1,4.5,12.4,0.0,CADFFd,4.4,0.0
13866,0.0,9.8,5.0,7.5,0.0,CDFSFd,1.4000000000000001,0.2
13867,0.2,1.7,0.3,10.0,9.7,FaCADF,0.0,0.0
13868,0.8,0.0,0.7,20.4,0.0,ADF,0.0,0.0
13869,1.4,0.0,0.2,22.3,0.0,ADF,0.0,0.0
13870,1.8,0.0,0.5,19.6,0.0,ADF,0.0,0.0
13871,0.0,1.4000000000000001,5.9,10.7,0.0,CDFFd,5.8999999999999995,0.0
13872,2.7,1.4000000000000001,1.3,9.0,6.7,FaCADFFd,0.8,0.0
13873,0.0,24.2,0.4,27.4,9.4,FaCDFSFd,0.5,0.4
13874,0.4,2.7,0.3,9.3,9.2,FaCADF,0.0,0.0
13875,0.3,0.0,2.8,16.8,0.0,ADF,0.0,0.0
13876,3.2,0.0,1.4,15.9,0.0,ADFFd,1.4,0.0
13877,4.6000000000000005,0.0,6.1,12.1,0.0,ADF,0.0,0.0
13878,0.4,0.0,7.4,6.2,0.0,ADFFd,1.9,0.0
13879,0.0,6.0,0.0,9.0,6.8999999999999995,FaCF,0.0,0.0
13880,0.8,0.0,0.30000000000000004,20.8,0.0,ADF,0.0,0.0
13881,2.9,0.0,1.2,18.8,0.0,ADF,0.0,0.0
13882,0.5,0.0,2.1,19.3,0.0,ADF,0.0,0.0
13883,0.4,0.0,5.2,18.3,0.0,ADF,0.0,0.0
13884,0.0,7.0,4.0,8.4,2.2,FaCDFFd,0.3,0.0
13885,8.0,0.0,6.1,9.8,0.0,ADF,0.0,0.0
13886,2.9,28.7,6.7,59.5,8.8,FaCADFSFd,9.5,2.2
13887,7.0,0.0,2.4,10.3,2.2,FaADF,0.0,0.0
13888,0.0,0.0,2.2,15.7,0.0,DF,0.0,0.0
13889,3.1,20.7,2.0,16.7,1.8,FaCADFFd,3.7,0.0
13890,2.2,2.5999999999999996,8.1,5.4,1.7000000000000002,FaCADFSFd,3.4,0.5
13891,7.1,0.0,0.0,14.799999999999999,0.0,AF,0.0,0.0
13892,1.1,1.6,0.4,18.8,0.0,CADF,0.0,0.0
13893,1.4,1.1,0.4,20.0,0.0,CADF,0.0,0.0
13894,0.6,0.8,0.2,20.3,0.0,CADF,0.0,0.0
13895,0.1,2.9000000000000004,3.7,8.2,0.0,CADFSFd,8.1,0.9
13896,5.4,0.5,0.5,10.2,5.3,FaCADF,0.0,0.0
13897,5.2,0.0,6.9,3.8,0.0,ADF,0.0,0.0
13898,1.3,1.4,2.6,22.7,0.0,CADF,0.0,0.0
13899,3.4000000000000004,0.4,0.2,10.8,5.9,FaCADFS,0.0,1.2000000000000002
13900,0.1,0.0,0.8,16.6,0.0,ADFFd,0.4,0.0
13901,0.2,0.0,2.9,29.0,0.0,ADF,0.0,0.0
13902,3.0,4.4,0.0,9.4,4.4,FaCAFFd,0.7,0.0
13903,7.3,1.8,10.4,26.6,0.0,CADF,0.0,0.0
13904,1.7,4.0,3.6,10.9,0.0,CADFFd,5.9,0.0
13905,0.8999999999999999,2.6,4.7,8.9,1.0,FaCADFFd,3.8000000000000003,0.0
13906,5.7,0.0,2.7,17.7,0.0,ADF,0.0,0.0
13907,2.5,0.0,3.8,14.299999999999999,1.3,FaADF,0.0,0.0
13908,3.1,0.0,2.6,17.1,0.0,ADF,0.0,0.0
13909,1.5,0.0,1.7,18.7,0.0,ADF,0.0,0.0
13910,0.1,7.1,5.3,9.3,0.0,CADFFd,2.1,0.0
13911,1.1,1.9,0.0,12.2,6.2,FaCAFFd,0.5,0.0
13912,0.0,2.3,0.1,11.1,0.0,CDFSFd,8.1,0.3
13913,0.0,5.0,0.0,8.3,7.9,FaCFS,0.0,0.7
13914,5.9,11.3,2.9,3.8,5.0,FaCADFSFd,0.8999999999999999,0.3
13915,0.0,0.0,0.0,26.1,0.0,F,0.0,0.0
13916,5.6,75.3,8.4,36.2,6.4,FaCADFSFd,0.4,8.6
13917,5.3,9.9,1.6,11.8,2.5999999999999996,FaCADFFd,4.9,0.0
13918,3.2,0.0,4.2,14.5,0.0,ADF,0.0,0.0
13919,4.1,0.0,0.4,19.4,0.0,ADF,0.0,0.0
13920,1.3,0.0,0.6000000000000001,20.0,0.0,ADF,0.0,0.0
13921,2.0,0.0,0.3,21.6,0.0,ADF,0.0,0.0
13922,2.0,0.0,0.3,18.9,0.7,FaADF,0.0,0.0
13923,3.9,0.0,2.6,15.4,0.0,ADF,0.0,0.0
13924,2.3,0.0,3.2,46.8,0.0,ADF,0.0,0.0
13925,2.2,0.0,2.3,13.4,0.0,ADF,0.0,0.0
13926,0.0,20.1,0.0,15.3,7.6000000000000005,FaCFS,0.0,5.1000000000000005
13927,3.4,4.3,4.2,2.9,0.7,FaCADFFd,2.4,0.0
13928,0.6,0.6,4.8999999999999995,14.6,1.2,FaCADF,0.0,0.0
13929,1.2,0.0,6.7,8.5,0.0,ADFFd,1.5,0.0
13930,11.8,0.0,0.2,33.6,2.5,FaADF,0.0,0.0
13931,1.0,0.0,0.0,22.9,0.0,AF,0.0,0.0
13932,2.2,1.0,1.5,16.5,0.7,FaCADF,0.0,0.0
13933,1.5999999999999999,2.0,4.0,8.0,3.0,FaCADFFd,3.3,0.0
13934,4.0,0.0,1.8,16.1,0.0,ADF,0.0,0.0
13935,3.5,37.9,1.5,10.7,6.1000000000000005,FaCADFFd,2.6,0.0
13936,3.5,3.1,7.0,27.5,4.3,FaCADFFd,6.9,0.0
13937,3.1,7.0,3.9000000000000004,6.7,1.4,FaCADFFd,1.8,0.0
13938,1.5,0.0,5.1,15.3,0.0,ADF,0.0,0.0
13939,2.6,2.5999999999999996,2.9,6.8,0.0,CADFFd,5.0,0.0
13940,0.0,3.3,0.0,12.0,6.5,FaCFFd,0.1,0.0
13941,2.5999999999999996,0.0,0.5,20.8,0.0,ADF,0.0,0.0
13942,2.6,0.0,0.6000000000000001,18.7,0.0,ADF,0.0,0.0
13943,1.4,0.0,0.1,22.4,0.0,ADF,0.0,0.0
13944,3.2,0.0,11.0,7.7,0.0,ADF,0.0,0.0
13945,6.0,2.4,1.9,7.8,3.8,FaCADF,0.0,0.0
13946,1.2,0.0,2.9000000000000004,17.8,0.0,ADF,0.0,0.0
13947,0.2,0.0,1.3,16.4,0.0,ADF,0.0,0.0
13948,0.0,30.0,0.0,27.3,7.6,FaCFFd,3.4,0.0
13949,13.1,2.8,15.9,27.7,0.8,FaCADF,0.0,0.0
13950,0.1,0.0,5.4,8.4,0.0,ADFFd,6.0,0.0
13951,0.0,4.7,0.0,5.1,9.8,FaCFS,0.0,2.3
13952,2.3,0.0,2.0,17.0,0.6,FaADF,0.0,0.0
13953,2.4,0.0,0.1,21.400000000000002,0.0,ADF,0.0,0.0
13954,1.7000000000000002,0.0,0.5,19.7,0.0,ADF,0.0,0.0
13955,0.0,0.0,4.3,13.6,0.0,DFFd,6.0,0.0
13956,0.0,4.4,0.0,10.2,6.7,FaCFS,0.0,0.6
13957,9.7,0.0,9.8,24.6,0.0,ADF,0.0,0.0
13958,0.8,0.0,0.1,23.0,0.0,ADF,0.0,0.0
13959,4.9,2.3,6.2,19.5,0.0,CADFFd,5.2,0.0
13960,0.0,4.2,7.3,7.7,0.0,CDFFd,4.7,0.0
13961,7.5,0.0,0.0,12.6,1.8,FaAF,0.0,0.0
13962,0.8,0.0,0.8,20.3,0.0,ADF,0.0,0.0
13963,2.5,0.0,0.7,20.7,0.0,ADF,0.0,0.0
13964,0.9,4.0,0.4,30.8,0.0,CADFSFd,10.7,1.2999999999999998
13965,1.9000000000000001,2.4000000000000004,0.0,10.1,6.9,FaCAFS,0.0,0.6
13966,6.0,0.0,4.5,11.4,0.0,ADF,0.0,0.0
13967,5.0,1.2999999999999998,4.2,13.4,0.0,CADF,0.0,0.0
13968,0.0,2.7,5.2,4.9,1.1,FaCDFFd,2.0,0.0
13969,6.8,1.2,6.5,20.8,0.8,FaCADF,0.0,0.0
13970,3.7,0.4,6.4,12.8,0.0,CADFFd,0.6,0.0
13971,3.3000000000000003,0.0,4.3,10.3,0.0,ADF,0.0,0.0
13972,0.0,11.2,8.6,0.9,0.0,CDFSFd,0.3,0.8999999999999999
13973,1.9,3.1999999999999997,0.0,12.0,6.0,FaCAFS,0.0,0.8
